jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,tweet_id,favorite_count,full_text,retweet_count,name,gender,rate_score,weekday,month,day,year
https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,1,black-and-tan_coonhound,0.529139,True,bloodhound,0.24422,True,flat-coated_retriever,0.17381,True,666407126856765440,106,This is a southern Vesuvius bumblegruff. Can drive a truck (wow). Made friends with 5 other nifty dogs (neat). 7/10 https://t.co/LopTBkKa8h,40,bumblegruff,,0.7,Tue,Nov,17,2015
https://pbs.twimg.com/media/CT-RugiWIAELEaq.jpg,1,coho,0.40464,False,barracouta,0.271485,False,gar,0.189945,False,666411507551481857,438,This is quite the dog. Gets really excited when not in water. Not very soft tho. Bad at fetch. Can't do tricks. 2/10 https://t.co/aMCTNWO94t,323,dog,,0.2,Tue,Nov,17,2015
https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,1,toy_terrier,0.14968,True,papillon,0.148258,True,Chihuahua,0.14286,True,666418789513326592,122,This is Walter. He is an Alaskan Terrapin. Loves outdated bandanas. One ear still working. Cool house plant. 10/10 https://t.co/qXpcwENTvn,45,Walter,male,1.0,Tue,Nov,17,2015
https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,1,Blenheim_spaniel,0.906777,True,cocker_spaniel,0.0903464,True,Shih-Tzu,0.00111687,True,666421158376562688,313,*internally screaming* 12/10 https://t.co/YMcrXC2Y6R,111,https://t,,,Tue,Nov,17,2015
https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,1,Pembroke,0.371361,True,chow,0.249394,True,Pomeranian,0.241878,True,666428276349472768,164,Here we have an Austrian Pulitzer. Collectors edition. Levitates (?). 7/10 would garden with https://t.co/NMQq6HIglK,83,Pulitzer,,0.7,Tue,Nov,17,2015
https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,1,llama,0.505184,False,Irish_terrier,0.104109,True,dingo,0.0620712,False,666430724426358785,312,Oh boy what a pup! Sunglasses take this one to the next level. Weirdly folds front legs. Pretty big. 6/10 https://t.co/yECbFrSArM,195,level,,0.6,Tue,Nov,17,2015
https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,1,Chesapeake_Bay_retriever,0.18413,True,chain_saw,0.05677530000000001,False,power_drill,0.0367634,False,666435652385423360,164,"""Can you behave? You're ruining my wedding day""
DOG: idgaf this flashlight tastes good as hell

10/10 https://t.co/GlFZPzqcEU",53,https://t,,,Tue,Nov,17,2015
https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,1,Chihuahua,0.6718529999999999,True,beagle,0.12468,True,Saluki,0.04409419999999999,True,666437273139982337,124,Here we see a lone northeastern Cumberbatch. Half ladybug. Only builds with bricks. Very confident with body. 7/10 https://t.co/7LtjBS0GPK,48,Cumberbatch,,0.7,Tue,Nov,17,2015
https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg,1,curly-coated_retriever,0.32208400000000004,True,giant_schnauzer,0.287955,True,Labrador_retriever,0.166331,True,666447344410484738,104,This is Scout. She is a black Downton Abbey. Isn't afraid to get dirty. 9/10 nothing bad to say https://t.co/kH60oka1HW,20,Scout,female,0.9,Tue,Nov,17,2015
https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,1,dalmatian,0.278954,True,Labrador_retriever,0.237612,True,Great_Pyrenees,0.171106,True,666454714377183233,517,I'll name the dogs from now on. This is Kreggory. He does parkour. 10/10 https://t.co/uPqPeXAcua,208,on,,1.0,Tue,Nov,17,2015
https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,1,Ibizan_hound,0.0443334,True,Pembroke,0.0432093,True,West_Highland_white_terrier,0.0389056,True,666644823164719104,230,This is Jimothy. He is a Botwanian Gouda. Can write (impressive). Very erect tail. Still looking for hoco date. 9/10 https://t.co/LEkZjZxESQ,81,Jimothy,male,0.9,Tue,Nov,17,2015
https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,1,Border_collie,0.44780299999999995,True,English_springer,0.170497,True,collie,0.139206,True,666649482315059201,1119,Cool dog. Enjoys couch. Low monotone bark. Very nice kicks. Pisses milk (must be rare). Can't go down stairs. 4/10 https://t.co/vXMKrJC81s,624,dog,,0.4,Tue,Nov,17,2015
https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,1,German_shepherd,0.9754010000000001,True,beagle,0.00868727,True,bloodhound,0.00539404,True,666691418707132416,187,This is Christoper. He is a spotted Penne. Can easily navigate stairs. 8/10 https://t.co/bg4TqvvkuF,47,Christoper,male,0.8,Tue,Nov,17,2015
https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,1,Labrador_retriever,0.887707,True,Chihuahua,0.029307,True,French_bulldog,0.0207563,True,666701168228331520,431,This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall. 8/10 would hug softly https://t.co/uQbZJM2DQB,219,Johm,,0.8,Tue,Nov,17,2015
https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,1,miniature_poodle,0.546933,True,cocker_spaniel,0.16525499999999999,True,toy_poodle,0.0959589,True,666739327293083650,236,This is Lugan. He is a Bohemian Rhapsody. Very confused dog. Thinks his name is Rocky. Not amused by the snows 10/10 https://t.co/tI3uFLDHBI,66,Lugan,male,,Tue,Nov,17,2015
https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,1,seat_belt,0.37505700000000003,False,miniature_pinscher,0.167175,True,Chihuahua,0.0869506,True,666776908487630848,351,This is Josep. He is a Rye Manganese mix. Can drive w eyes closed. Very irresponsible. Menace on the roadways. 5/10 https://t.co/XNGeDwrtYH,175,Josep,male,0.5,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,1,Italian_greyhound,0.618316,True,Weimaraner,0.151363,True,vizsla,0.08598910000000001,True,666781792255496192,386,This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth. 10/10 https://t.co/uEvsGLOFHa,195,Octaviath,,1.0,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,1,snail,0.9998879999999999,False,slug,5.51417e-05,False,acorn,2.6258e-05,False,666786068205871104,760,Unfamiliar with this breed. Ears pointy af. Won't let go of seashell. Won't eat kibble. Not very fast. Bad dog 2/10 https://t.co/EIn5kElY1S,487,breed,,,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,1,English_setter,0.32879200000000003,True,Brittany_spaniel,0.283545,True,Ibizan_hound,0.0574615,True,666804364988780544,241,This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature. 8/10 https://t.co/RdKbAOEpDK,94,Jockson,male,0.8,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,1,miniature_schnauzer,0.496953,True,standard_schnauzer,0.28527600000000003,True,giant_schnauzer,0.07376369999999999,True,666817836334096384,517,This is Jeph. He is a German Boston Shuttlecock. Enjoys couch. Lost body during French Revolution. True hero 9/10 https://t.co/8whlkYw3mO,251,Jeph,male,,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,1,Maltese_dog,0.359383,True,teddy,0.148759,False,West_Highland_white_terrier,0.10600699999999999,True,666826780179869698,254,12/10 simply brilliant pup https://t.co/V6ZzG45zzG,97,https://t,,1.2,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,1,Airedale,0.448459,True,toy_poodle,0.12403,True,teddy,0.11018299999999999,False,666835007768551424,214,These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits 10/10 &amp; 10/10 https://t.co/ZnEMHBsAs1,80,Feldspars,,,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,1,triceratops,0.44211300000000003,False,armadillo,0.114071,False,common_iguana,0.0432553,False,666837028449972224,818,My goodness. Very rare dog here. Large. Tail dangerous. Kinda fat. Only eats leaves. Doesn't come when called 3/10 https://t.co/xYGdBrMS9h,557,goodness,,,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,1,swab,0.589446,False,chain_saw,0.190142,False,wig,0.0345097,False,666983947667116034,2551,This is a curly Ticonderoga named Pepe. No feet. Loves to jet ski. 11/10 would hug until forever https://t.co/cyDfaK8NBc,988,Pepe,,1.1,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,1,hay,0.507637,False,Rottweiler,0.0624899,True,water_buffalo,0.048424699999999994,False,666996132027977728,244,This is Carll. He wants to be a donkey. But also a soccer star. Dreams big. 10/10 https://t.co/SVpNbhaIMk,94,Carll,male,1.0,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,1,hyena,0.9872299999999999,False,African_hunting_dog,0.012600799999999999,False,coyote,5.7350100000000005e-05,False,667012601033924608,448,This is Klevin. He laughs a lot. Very cool dog. 9/10 https://t.co/bATAbPNv0m,225,Klevin,male,0.9,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,1,golden_retriever,0.765266,True,Labrador_retriever,0.20669400000000002,True,seat_belt,0.0106669,False,667044094246576128,183,12/10 gimme now https://t.co/QZAnwgnOMB,51,https://t,,1.2,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,1,Chesapeake_Bay_retriever,0.825678,True,vizsla,0.090998,True,kelpie,0.0229562,True,667062181243039745,218,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10 https://t.co/tz1lpuvXLA,55,Keet,male,1.0,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,1,jigsaw_puzzle,0.560001,False,doormat,0.10325899999999999,False,space_heater,0.042568,False,667065535570550784,166,Here we have a Hufflepuff. Loves vest. Eyes wide af. Flaccid tail. Matches carpet. Always a little blurry. 8/10 https://t.co/7JdgVqDnvR,48,Hufflepuff,,0.8,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,1,Chihuahua,0.48368199999999995,True,pug,0.09249389999999999,True,Brabancon_griffon,0.05749540000000001,True,667073648344346624,404,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10 https://t.co/DPSamreuRq,123,Dave,male,1.0,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,1,Chihuahua,0.959514,True,Italian_greyhound,0.00537015,True,Pomeranian,0.00264133,True,667090893657276420,334,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10 https://t.co/Ks0jZtdIrr,129,Clybe,male,0.7,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,1,Pembroke,0.741563,True,Chihuahua,0.0578659,True,toy_poodle,0.039125099999999996,True,667119796878725120,330,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,128,Gabe,male,1.0,Wed,Nov,18,2015
https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,1,West_Highland_white_terrier,0.747713,True,Samoyed,0.24362899999999998,True,toy_poodle,0.00180397,True,667138269671505920,4622,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,2230,here,,,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,1,toy_poodle,0.535411,True,Pomeranian,0.08754400000000001,True,miniature_poodle,0.06205,True,667152164079423490,47932,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://t.co/h9R0EwKd9X,17256,Pipsy,male,1.2,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,1,golden_retriever,0.471351,True,miniature_poodle,0.09199210000000001,True,standard_poodle,0.08738539999999999,True,667160273090932737,257,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,62,Bradlay,male,1.1,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,1,miniature_pinscher,0.140173,True,Rottweiler,0.13409400000000002,True,beagle,0.08189980000000001,True,667165590075940865,2701,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10 https://t.co/li2XYBVuAY,1148,Churlie,,1.0,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,1,giant_schnauzer,0.8412649999999999,True,Lakeland_terrier,0.0527442,True,Irish_water_spaniel,0.0344017,True,667171260800061440,221,Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,91,Kenneth,male,1.0,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,1,toy_poodle,0.266437,True,Chihuahua,0.243223,True,bluetick,0.0728063,True,667174963120574464,245,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",84,Clarence,male,0.9,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,1,soft-coated_wheaten_terrier,0.318981,True,Lakeland_terrier,0.215218,True,toy_poodle,0.10601400000000001,True,667176164155375616,612,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable https://t.co/PZxSarAfSN,464,dogs,,,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,1,vizsla,0.25924899999999995,True,Chesapeake_Bay_retriever,0.176293,True,Weimaraner,0.11236900000000001,True,667177989038297088,192,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,55,Maine,male,0.8,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,1,golden_retriever,0.949892,True,Irish_setter,0.0105638,True,Chesapeake_Bay_retriever,0.00582141,True,667182792070062081,14391,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,6265,Timison,male,1.0,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUJUk2iWUAAVtOv.jpg,1,vacuum,0.33583,False,swab,0.265278,False,toilet_tissue,0.140703,False,667188689915760640,745,Quite an advanced dog here. Impressively dressed for canine. Has weapon. About to take out trash. 10/10 good dog https://t.co/8uCMwS9CbV,421,here,,1.0,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,1,Rottweiler,0.28364,True,miniature_pinscher,0.148112,True,black-and-tan_coonhound,0.09558480000000001,True,667192066997374976,386,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,109,https://t,,,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,1,Siberian_husky,0.694904,True,malamute,0.232006,True,Eskimo_dog,0.0506351,True,667200525029539841,617,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,263,Joshwa,male,,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,1,golden_retriever,0.462556,True,Labrador_retriever,0.454937,True,kuvasz,0.0241933,True,667211855547486208,496,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10 https://t.co/azEoGqVonH,244,Genevieve,female,0.9,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUL4xR9UkAEdlJ6.jpg,1,teddy,0.709545,False,bath_towel,0.12728499999999998,False,Christmas_stocking,0.028567500000000003,False,667369227918143488,368,Here we have a neat pup. Very white. Cool shades. Upcoming cruise? Great dog 10/10 https://t.co/LEaviT37v1,166,pup,,,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,1,papillon,0.557009,True,Border_collie,0.271963,True,collie,0.0734729,True,667393430834667520,197,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,58,Fwed,male,0.8,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,1,Saint_Bernard,0.381377,True,Leonberg,0.127998,True,golden_retriever,0.0693568,True,667405339315146752,468,This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,221,Biden,,0.7,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,1,Rottweiler,0.999091,True,miniature_pinscher,0.000450355,True,black-and-tan_coonhound,0.00015714,True,667435689202614272,306,Ermergerd 12/10 https://t.co/PQni2sjPsm,84,https://t,,,Thu,Nov,19,2015
https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,1,porcupine,0.9891540000000001,False,bath_towel,0.00630049,False,badger,0.00096634,False,667437278097252352,451,Never seen this breed before. Very pointy pup. Hurts when you cuddle. Still cute tho. 10/10 https://t.co/97HuBrVuOx,242,before,,1.0,Thu,Nov,19,2015
